"Date","county","dose_1_pct","fully_pct","metro","state"
2022-03-22,"Randolph County",51,45.2,"Non-metro","Indiana"
2022-03-23,"Parke County",43.4,39.4,"Non-metro","Indiana"
2022-03-26,"Warren County",50.3,45.5,"Non-metro","Indiana"
2022-03-25,"Bartholomew County",66.2,59.3,"Metro","Indiana"
2022-03-09,"Switzerland County",33.8,30.7,"Non-metro","Indiana"
2022-03-22,"Elkhart County",48.2,42.6,"Metro","Indiana"
2022-03-28,"Rush County",50.7,46.8,"Non-metro","Indiana"
2022-03-28,"Grant County",46.5,41.8,"Non-metro","Indiana"
2022-03-07,"Floyd County",63.2,56.2,"Metro","Indiana"
2022-03-15,"Hamilton County",77.8,70.8,"Metro","Indiana"
2022-03-31,"Vermillion County",52.2,46.6,"Metro","Indiana"
2022-03-25,"Scott County",48.3,43.7,"Metro","Indiana"
2022-03-04,"Jefferson County",61,55.3,"Non-metro","Indiana"
2022-03-18,"Greene County",45.5,41.1,"Non-metro","Indiana"
2022-03-05,"Perry County",61.8,56.2,"Non-metro","Indiana"
2022-03-04,"Hendricks County",78.8,71.2,"Metro","Indiana"
2022-03-27,"Adams County",36.1,32.9,"Non-metro","Indiana"
2022-03-24,"Tipton County",49.1,44.9,"Non-metro","Indiana"
2022-03-14,"Boone County",77,70.2,"Metro","Indiana"
2022-03-28,"Franklin County",42.9,37.5,"Non-metro","Indiana"
2022-03-28,"Gibson County",51.5,46.4,"Non-metro","Indiana"
2022-03-09,"Warren County",50.2,45.4,"Non-metro","Indiana"
2022-03-26,"Fulton County",44.1,39.8,"Non-metro","Indiana"
2022-03-28,"Morgan County",59.1,53.7,"Metro","Indiana"
2022-03-26,"Allen County",57.9,52.1,"Metro","Indiana"
2022-03-19,"Posey County",51.4,47.2,"Metro","Indiana"
2022-03-09,"Tipton County",49,44.7,"Non-metro","Indiana"
2022-03-22,"Vanderburgh County",62.7,57,"Metro","Indiana"
2022-03-27,"Union County",55.3,49.4,"Metro","Indiana"
2022-03-23,"Vermillion County",52.1,46.5,"Metro","Indiana"
2022-03-09,"Noble County",42.4,38.3,"Non-metro","Indiana"
2022-03-25,"Elkhart County",48.3,42.6,"Metro","Indiana"
2022-03-05,"Hamilton County",77.7,70.7,"Metro","Indiana"
2022-03-13,"Whitley County",50.8,46.7,"Metro","Indiana"
2022-03-17,"Orange County",60.9,55.2,"Non-metro","Indiana"
2022-03-05,"Spencer County",48.8,44,"Non-metro","Indiana"
2022-03-25,"Posey County",51.5,47.2,"Metro","Indiana"
2022-03-07,"Marshall County",49.2,44.2,"Non-metro","Indiana"
2022-03-18,"Lake County",63.6,56.1,"Metro","Indiana"
2022-03-12,"Johnson County",65.8,58,"Metro","Indiana"
2022-03-25,"Fulton County",44.1,39.8,"Non-metro","Indiana"
2022-03-04,"Adams County",36,32.7,"Non-metro","Indiana"
2022-03-15,"Orange County",60.9,55.2,"Non-metro","Indiana"
2022-03-08,"Blackford County",50.9,46.1,"Non-metro","Indiana"
2022-03-14,"Ohio County",82.1,75,"Metro","Indiana"
2022-03-21,"Morgan County",59.1,53.7,"Metro","Indiana"
2022-03-17,"Ripley County",52.7,47.9,"Non-metro","Indiana"
2022-03-27,"Putnam County",46.6,42.4,"Metro","Indiana"
2022-03-27,"Tipton County",49.1,44.9,"Non-metro","Indiana"
2022-03-08,"Kosciusko County",44.8,40.3,"Non-metro","Indiana"
2022-03-05,"Brown County",56.7,50.4,"Metro","Indiana"
2022-03-10,"Vigo County",54.5,49.3,"Metro","Indiana"
2022-03-24,"Randolph County",51,45.2,"Non-metro","Indiana"
2022-03-16,"Fountain County",51.6,46.5,"Non-metro","Indiana"
2022-03-16,"LaPorte County",62,55.7,"Metro","Indiana"
2022-03-04,"Fayette County",43.5,39.2,"Non-metro","Indiana"
2022-03-24,"Miami County",44.1,40,"Non-metro","Indiana"
2022-03-27,"Benton County",44.8,41.7,"Metro","Indiana"
2022-03-17,"Dubois County",61.7,57,"Non-metro","Indiana"
2022-03-12,"Orange County",60.8,55.1,"Non-metro","Indiana"
2022-03-25,"LaPorte County",62,55.8,"Metro","Indiana"
2022-03-06,"Jefferson County",61,55.4,"Non-metro","Indiana"
2022-03-07,"Huntington County",54.7,49.9,"Non-metro","Indiana"
2022-03-25,"Orange County",61,55.3,"Non-metro","Indiana"
2022-03-31,"Tipton County",49.1,45,"Non-metro","Indiana"
2022-03-18,"Floyd County",63.3,56.3,"Metro","Indiana"
2022-03-29,"Noble County",42.5,38.5,"Non-metro","Indiana"
2022-03-18,"Union County",55.3,49.3,"Metro","Indiana"
2022-03-16,"Vigo County",54.6,49.3,"Metro","Indiana"
2022-03-23,"Ohio County",82.3,75.1,"Metro","Indiana"
2022-03-17,"Jasper County",52.6,47,"Metro","Indiana"
2022-03-07,"Vanderburgh County",62.5,56.9,"Metro","Indiana"
2022-03-23,"Greene County",45.5,41.1,"Non-metro","Indiana"
2022-03-06,"Gibson County",51.4,46.2,"Non-metro","Indiana"
2022-03-04,"Madison County",57,51.8,"Metro","Indiana"
2022-03-13,"Fayette County",43.6,39.5,"Non-metro","Indiana"
2022-03-07,"Brown County",56.8,50.4,"Metro","Indiana"
2022-03-09,"Fulton County",44,39.6,"Non-metro","Indiana"
2022-03-27,"Clinton County",53.3,48,"Non-metro","Indiana"
2022-03-27,"Decatur County",52.3,48,"Non-metro","Indiana"
2022-03-30,"Martin County",48.9,45.1,"Non-metro","Indiana"
2022-03-16,"Fayette County",43.6,39.5,"Non-metro","Indiana"
2022-03-19,"Randolph County",51,45.1,"Non-metro","Indiana"
2022-03-18,"Washington County",44.4,39.8,"Metro","Indiana"
2022-03-09,"Wells County",45.5,41.3,"Metro","Indiana"
2022-03-19,"Clark County",69,59.9,"Metro","Indiana"
2022-03-17,"Spencer County",48.9,44.1,"Non-metro","Indiana"
2022-03-19,"Clay County",62.2,55.8,"Metro","Indiana"
2022-03-28,"Porter County",62.5,56.7,"Metro","Indiana"
2022-03-16,"Madison County",57.2,52,"Metro","Indiana"
2022-03-31,"Wells County",45.6,41.5,"Metro","Indiana"
2022-03-26,"Vanderburgh County",62.7,57.1,"Metro","Indiana"
2022-03-17,"Hamilton County",77.8,70.8,"Metro","Indiana"
2022-03-20,"Harrison County",56.7,50.4,"Metro","Indiana"
2022-03-26,"Shelby County",64,57.6,"Metro","Indiana"
2022-03-06,"Montgomery County",49.9,45.3,"Non-metro","Indiana"
2022-03-15,"Adams County",36.1,32.8,"Non-metro","Indiana"
2022-03-15,"Miami County",44.1,39.9,"Non-metro","Indiana"
2022-03-09,"Morgan County",59,53.5,"Metro","Indiana"
2022-03-15,"Fountain County",51.6,46.5,"Non-metro","Indiana"
2022-03-22,"Crawford County",41.3,37,"Non-metro","Indiana"
2022-03-16,"Benton County",44.7,41.6,"Metro","Indiana"
2022-03-31,"Vanderburgh County",62.8,57.1,"Metro","Indiana"
2022-03-19,"Kosciusko County",44.9,40.4,"Non-metro","Indiana"
2022-03-28,"Vermillion County",52.2,46.6,"Metro","Indiana"
2022-03-17,"Cass County",50.7,45.2,"Non-metro","Indiana"
2022-03-27,"Shelby County",64,57.6,"Metro","Indiana"
2022-03-30,"St. Joseph County",65.2,58.1,"Metro","Indiana"
2022-03-09,"Martin County",48.7,45,"Non-metro","Indiana"
2022-03-23,"Randolph County",51,45.2,"Non-metro","Indiana"
2022-03-31,"Adams County",36.2,32.9,"Non-metro","Indiana"
2022-03-18,"Lawrence County",54.1,49.1,"Non-metro","Indiana"
2022-03-06,"Newton County",35.3,31.6,"Metro","Indiana"
2022-03-22,"Miami County",44.1,40,"Non-metro","Indiana"
2022-03-17,"Bartholomew County",66.1,59.2,"Metro","Indiana"
2022-03-26,"Madison County",57.3,52.2,"Metro","Indiana"
2022-03-11,"Clinton County",53.1,47.8,"Non-metro","Indiana"
2022-03-22,"Dubois County",61.8,57.1,"Non-metro","Indiana"
2022-03-06,"Noble County",42.4,38.2,"Non-metro","Indiana"
2022-03-22,"Grant County",46.4,41.7,"Non-metro","Indiana"
2022-03-08,"Parke County",43.3,39.3,"Non-metro","Indiana"
2022-03-27,"Clark County",69.1,59.9,"Metro","Indiana"
2022-03-07,"LaGrange County",24.7,22.4,"Non-metro","Indiana"
2022-03-25,"Marshall County",49.4,44.5,"Non-metro","Indiana"
2022-03-28,"Starke County",41,37,"Non-metro","Indiana"
2022-03-06,"Perry County",61.8,56.2,"Non-metro","Indiana"
2022-03-26,"Fountain County",51.7,46.6,"Non-metro","Indiana"
2022-03-05,"Steuben County",51.7,47,"Non-metro","Indiana"
2022-03-26,"Dearborn County",69.9,61.3,"Metro","Indiana"
2022-03-27,"Rush County",50.7,46.8,"Non-metro","Indiana"
2022-03-18,"Jasper County",52.6,47,"Metro","Indiana"
2022-03-15,"Delaware County",52.9,48.1,"Metro","Indiana"
2022-03-09,"Hendricks County",78.9,71.3,"Metro","Indiana"
2022-03-26,"Delaware County",53,48.2,"Metro","Indiana"
2022-03-16,"Randolph County",50.9,45.1,"Non-metro","Indiana"
2022-03-25,"Shelby County",64,57.6,"Metro","Indiana"
2022-03-26,"Clark County",69.1,59.9,"Metro","Indiana"
2022-03-13,"St. Joseph County",64.9,57.9,"Metro","Indiana"
2022-03-27,"Fulton County",44.1,39.8,"Non-metro","Indiana"
2022-03-08,"Randolph County",50.8,44.9,"Non-metro","Indiana"
2022-03-22,"DeKalb County",46.2,42.2,"Non-metro","Indiana"
2022-03-26,"Putnam County",46.6,42.4,"Metro","Indiana"
2022-03-16,"Posey County",51.4,47.2,"Metro","Indiana"
2022-03-16,"St. Joseph County",65,57.9,"Metro","Indiana"
2022-03-28,"Pulaski County",49.7,45.2,"Non-metro","Indiana"
2022-03-04,"Whitley County",50.7,46.7,"Metro","Indiana"
2022-03-13,"Adams County",36,32.8,"Non-metro","Indiana"
2022-03-09,"Hancock County",72.8,67.2,"Metro","Indiana"
2022-03-19,"Whitley County",50.9,46.8,"Metro","Indiana"
2022-03-23,"Carroll County",39.9,35.4,"Metro","Indiana"
2022-03-18,"St. Joseph County",65,57.9,"Metro","Indiana"
2022-03-07,"Howard County",51.9,46.9,"Metro","Indiana"
2022-03-22,"Parke County",43.4,39.4,"Non-metro","Indiana"
2022-03-10,"Marshall County",49.3,44.3,"Non-metro","Indiana"
2022-03-13,"Dearborn County",69.7,61.1,"Metro","Indiana"
2022-03-24,"Newton County",35.4,31.7,"Metro","Indiana"
2022-03-26,"Tippecanoe County",63.9,57.2,"Metro","Indiana"
2022-03-16,"Jackson County",58.6,52.7,"Non-metro","Indiana"
2022-03-17,"Wells County",45.6,41.4,"Metro","Indiana"
2022-03-17,"Rush County",50.6,46.7,"Non-metro","Indiana"
2022-03-19,"Rush County",50.7,46.7,"Non-metro","Indiana"
2022-03-06,"Dearborn County",69.5,60.9,"Metro","Indiana"
2022-03-10,"Jasper County",52.5,46.9,"Metro","Indiana"
2022-03-26,"Morgan County",59.1,53.7,"Metro","Indiana"
2022-03-17,"Brown County",56.9,50.4,"Metro","Indiana"
2022-03-04,"Vanderburgh County",62.5,56.8,"Metro","Indiana"
2022-03-25,"Jasper County",52.6,47.1,"Metro","Indiana"
2022-03-23,"Rush County",50.7,46.7,"Non-metro","Indiana"
2022-03-04,"Jackson County",58.5,52.5,"Non-metro","Indiana"
2022-03-09,"Ohio County",82,74.8,"Metro","Indiana"
2022-03-28,"Henry County",56.5,52,"Non-metro","Indiana"
2022-03-17,"Clinton County",53.2,47.9,"Non-metro","Indiana"
2022-03-06,"Shelby County",63.7,57.3,"Metro","Indiana"
2022-03-09,"Lake County",63.5,55.9,"Metro","Indiana"
2022-03-28,"Jasper County",52.7,47.1,"Metro","Indiana"
2022-03-26,"Ohio County",82.4,75.2,"Metro","Indiana"
2022-03-09,"Vermillion County",52,46.3,"Metro","Indiana"
2022-03-04,"Rush County",50.5,46.5,"Non-metro","Indiana"
2022-03-19,"Elkhart County",48.2,42.5,"Metro","Indiana"
2022-03-19,"Washington County",44.4,39.8,"Metro","Indiana"
2022-03-10,"Union County",55.2,49.1,"Metro","Indiana"
2022-03-18,"Marion County",63.2,55.4,"Metro","Indiana"
2022-03-17,"Posey County",51.4,47.2,"Metro","Indiana"
2022-03-17,"Daviess County",36,32.9,"Non-metro","Indiana"
2022-03-31,"Henry County",56.5,52,"Non-metro","Indiana"
2022-03-24,"Starke County",41,37,"Non-metro","Indiana"
2022-03-10,"Jay County",42.6,38.3,"Non-metro","Indiana"
2022-03-13,"Huntington County",54.8,50,"Non-metro","Indiana"
2022-03-29,"Marshall County",49.4,44.5,"Non-metro","Indiana"
2022-03-27,"Jefferson County",61.3,55.6,"Non-metro","Indiana"
2022-03-15,"Franklin County",42.7,37.4,"Non-metro","Indiana"
2022-03-18,"Porter County",62.4,56.5,"Metro","Indiana"
2022-03-14,"Brown County",56.8,50.4,"Metro","Indiana"
2022-03-19,"Parke County",43.4,39.4,"Non-metro","Indiana"
2022-03-08,"Vigo County",54.5,49.2,"Metro","Indiana"
2022-03-06,"Wells County",45.5,41.3,"Metro","Indiana"
2022-03-23,"Scott County",48.3,43.7,"Metro","Indiana"
2022-03-22,"Monroe County",64.8,58.5,"Metro","Indiana"
2022-03-18,"Harrison County",56.7,50.3,"Metro","Indiana"
2022-03-12,"St. Joseph County",64.9,57.8,"Metro","Indiana"
2022-03-08,"Union County",55.1,49.1,"Metro","Indiana"
2022-03-16,"Spencer County",48.9,44.1,"Non-metro","Indiana"
2022-03-27,"Harrison County",56.8,50.4,"Metro","Indiana"
2022-03-03,"Harrison County",56.5,50.2,"Metro","Indiana"
2022-03-12,"Parke County",43.4,39.4,"Non-metro","Indiana"
2022-03-17,"Tippecanoe County",63.8,57.1,"Metro","Indiana"
2022-03-27,"Brown County",56.9,50.6,"Metro","Indiana"
2022-03-23,"Dearborn County",69.9,61.3,"Metro","Indiana"
2022-03-28,"Lake County",63.8,56.2,"Metro","Indiana"
2022-03-04,"Montgomery County",49.9,45.3,"Non-metro","Indiana"
2022-03-06,"Delaware County",52.8,48,"Metro","Indiana"
2022-03-27,"St. Joseph County",65.1,58.1,"Metro","Indiana"
2022-03-17,"Putnam County",46.5,42.3,"Metro","Indiana"
2022-03-31,"Miami County",44.2,40,"Non-metro","Indiana"
2022-03-18,"Bartholomew County",66.1,59.3,"Metro","Indiana"
2022-03-25,"Putnam County",46.6,42.4,"Metro","Indiana"
2022-03-24,"Harrison County",56.8,50.4,"Metro","Indiana"
2022-03-13,"LaGrange County",24.7,22.4,"Non-metro","Indiana"
2022-03-13,"Noble County",42.4,38.3,"Non-metro","Indiana"
2022-03-05,"Adams County",36,32.7,"Non-metro","Indiana"
2022-03-23,"Franklin County",42.8,37.5,"Non-metro","Indiana"
2022-03-15,"Vigo County",54.6,49.3,"Metro","Indiana"
2022-03-15,"Bartholomew County",66,59.2,"Metro","Indiana"
2022-03-09,"Madison County",57.1,51.9,"Metro","Indiana"
2022-03-07,"Randolph County",50.8,44.9,"Non-metro","Indiana"
2022-03-15,"Gibson County",51.4,46.3,"Non-metro","Indiana"
2022-03-22,"Putnam County",46.6,42.4,"Metro","Indiana"
2022-03-13,"Tippecanoe County",63.7,57.1,"Metro","Indiana"
2022-03-24,"Henry County",56.5,51.9,"Non-metro","Indiana"
2022-03-28,"Randolph County",51,45.3,"Non-metro","Indiana"
2022-03-09,"Parke County",43.4,39.4,"Non-metro","Indiana"
2022-03-14,"Morgan County",59,53.6,"Metro","Indiana"
2022-03-10,"Allen County",57.7,51.9,"Metro","Indiana"
2022-03-18,"Dearborn County",69.8,61.2,"Metro","Indiana"
2022-03-26,"Dubois County",61.8,57.1,"Non-metro","Indiana"
2022-03-17,"Huntington County",54.8,50.1,"Non-metro","Indiana"
2022-03-05,"Floyd County",63.1,56.1,"Metro","Indiana"
2022-03-26,"Starke County",41,37,"Non-metro","Indiana"
2022-03-05,"Lake County",63.5,55.8,"Metro","Indiana"
2022-03-04,"Wells County",45.5,41.2,"Metro","Indiana"
2022-03-14,"Jay County",42.7,38.4,"Non-metro","Indiana"
2022-03-26,"Marion County",63.4,55.5,"Metro","Indiana"
2022-03-29,"Steuben County",51.9,47.2,"Non-metro","Indiana"
2022-03-19,"Fountain County",51.7,46.5,"Non-metro","Indiana"
2022-03-23,"Jennings County",45,40.2,"Non-metro","Indiana"
2022-03-05,"Rush County",50.6,46.5,"Non-metro","Indiana"
2022-03-28,"Clay County",62.3,55.9,"Metro","Indiana"
2022-03-10,"Clark County",68.9,59.7,"Metro","Indiana"
2022-03-30,"Jefferson County",61.3,55.7,"Non-metro","Indiana"
2022-03-06,"Washington County",44.3,39.7,"Metro","Indiana"
2022-03-26,"Daviess County",36,32.9,"Non-metro","Indiana"
2022-03-24,"Grant County",46.4,41.8,"Non-metro","Indiana"
2022-03-14,"Lawrence County",54,49.1,"Non-metro","Indiana"
2022-03-06,"Elkhart County",48,42.3,"Metro","Indiana"
2022-03-09,"Newton County",35.3,31.6,"Metro","Indiana"
2022-03-25,"Dubois County",61.8,57.1,"Non-metro","Indiana"
2022-03-29,"Rush County",50.7,46.8,"Non-metro","Indiana"
2022-03-03,"Porter County",62.2,56.3,"Metro","Indiana"
2022-03-03,"Spencer County",48.8,43.9,"Non-metro","Indiana"
2022-03-07,"Noble County",42.4,38.3,"Non-metro","Indiana"
2022-03-10,"Vanderburgh County",62.6,56.9,"Metro","Indiana"
2022-03-31,"Clay County",62.3,55.9,"Metro","Indiana"
2022-03-09,"Porter County",62.3,56.4,"Metro","Indiana"
2022-03-28,"Johnson County",66,58.2,"Metro","Indiana"
2022-03-16,"Warrick County",68.2,62.1,"Metro","Indiana"
2022-03-06,"Floyd County",63.1,56.1,"Metro","Indiana"
2022-03-03,"Fountain County",51.4,46.3,"Non-metro","Indiana"
2022-03-16,"Martin County",48.8,45,"Non-metro","Indiana"
2022-03-11,"Carroll County",39.9,35.3,"Metro","Indiana"
2022-03-25,"Dearborn County",69.9,61.3,"Metro","Indiana"
2022-03-08,"Jefferson County",61,55.4,"Non-metro","Indiana"
2022-03-17,"Floyd County",63.2,56.2,"Metro","Indiana"
2022-03-20,"Vanderburgh County",62.7,57,"Metro","Indiana"
2022-03-09,"Floyd County",63.2,56.2,"Metro","Indiana"
2022-03-09,"Hamilton County",77.7,70.7,"Metro","Indiana"
2022-03-22,"Washington County",44.4,39.8,"Metro","Indiana"
2022-03-27,"Pulaski County",49.7,45.2,"Non-metro","Indiana"
2022-03-19,"Scott County",48.3,43.7,"Metro","Indiana"
2022-03-25,"Brown County",56.9,50.5,"Metro","Indiana"
2022-03-23,"Martin County",48.8,45.1,"Non-metro","Indiana"
2022-03-09,"Franklin County",42.7,37.3,"Non-metro","Indiana"
2022-03-07,"Hancock County",72.7,67.2,"Metro","Indiana"
2022-03-19,"LaPorte County",62,55.7,"Metro","Indiana"
2022-03-07,"Elkhart County",48,42.3,"Metro","Indiana"
2022-03-04,"Warrick County",68,61.9,"Metro","Indiana"
2022-03-29,"Jay County",42.8,38.6,"Non-metro","Indiana"
2022-03-25,"Martin County",48.8,45.1,"Non-metro","Indiana"
2022-03-17,"Monroe County",64.7,58.4,"Metro","Indiana"
2022-03-17,"Jay County",42.7,38.4,"Non-metro","Indiana"
2022-03-09,"Huntington County",54.7,49.9,"Non-metro","Indiana"
2022-03-30,"Bartholomew County",66.2,59.4,"Metro","Indiana"
2022-03-18,"Owen County",46.1,42.3,"Metro","Indiana"
2022-03-22,"St. Joseph County",65,58,"Metro","Indiana"
2022-03-10,"Hancock County",72.8,67.2,"Metro","Indiana"
2022-03-31,"St. Joseph County",65.2,58.1,"Metro","Indiana"
2022-03-31,"Warren County",50.4,45.5,"Non-metro","Indiana"
2022-03-17,"Martin County",48.8,45,"Non-metro","Indiana"
2022-03-26,"Greene County",45.5,41.1,"Non-metro","Indiana"
2022-03-03,"Jefferson County",61,55.3,"Non-metro","Indiana"
2022-03-17,"Switzerland County",33.9,30.8,"Non-metro","Indiana"
2022-03-05,"Clark County",68.8,59.7,"Metro","Indiana"
2022-03-28,"Miami County",44.2,40,"Non-metro","Indiana"
2022-03-31,"Jennings County",45,40.3,"Non-metro","Indiana"
2022-03-29,"Benton County",44.8,41.7,"Metro","Indiana"
2022-03-21,"Tipton County",49.1,44.9,"Non-metro","Indiana"
2022-03-09,"Benton County",44.7,41.5,"Metro","Indiana"
2022-03-04,"Clark County",68.8,59.7,"Metro","Indiana"
2022-03-09,"Rush County",50.6,46.6,"Non-metro","Indiana"
2022-03-25,"Warren County",50.3,45.5,"Non-metro","Indiana"
2022-03-14,"Monroe County",64.7,58.4,"Metro","Indiana"
2022-03-04,"Putnam County",46.4,42.2,"Metro","Indiana"
2022-03-19,"Harrison County",56.7,50.4,"Metro","Indiana"
2022-03-13,"Hamilton County",77.8,70.8,"Metro","Indiana"
2022-03-08,"Crawford County",41.2,36.9,"Non-metro","Indiana"
2022-03-18,"Benton County",44.7,41.6,"Metro","Indiana"
2022-03-17,"Miami County",44.1,39.9,"Non-metro","Indiana"
2022-03-25,"Owen County",46.2,42.4,"Metro","Indiana"
2022-03-05,"Greene County",45.4,40.9,"Non-metro","Indiana"
2022-03-22,"Posey County",51.4,47.2,"Metro","Indiana"
2022-03-09,"Steuben County",51.7,47,"Non-metro","Indiana"
2022-03-16,"Rush County",50.6,46.7,"Non-metro","Indiana"
2022-03-28,"Vigo County",54.7,49.4,"Metro","Indiana"
2022-03-25,"St. Joseph County",65.1,58,"Metro","Indiana"
2022-03-25,"Henry County",56.5,51.9,"Non-metro","Indiana"
2022-03-15,"Warrick County",68.2,62.1,"Metro","Indiana"
2022-03-09,"Jasper County",52.5,46.9,"Metro","Indiana"
2022-03-31,"White County",59.4,54.4,"Non-metro","Indiana"
2022-03-28,"Ripley County",52.8,48,"Non-metro","Indiana"
2022-03-09,"Daviess County",36,32.8,"Non-metro","Indiana"
2022-03-03,"Ripley County",52.6,47.6,"Non-metro","Indiana"
2022-03-28,"Sullivan County",54.1,49.3,"Metro","Indiana"
2022-03-26,"Fayette County",43.7,39.7,"Non-metro","Indiana"
2022-03-13,"Morgan County",59,53.5,"Metro","Indiana"
2022-03-18,"Starke County",40.9,36.9,"Non-metro","Indiana"
2022-03-17,"Newton County",35.3,31.7,"Metro","Indiana"
2022-03-25,"Spencer County",49,44.2,"Non-metro","Indiana"
2022-03-18,"Whitley County",50.8,46.8,"Metro","Indiana"
2022-03-22,"Jasper County",52.6,47,"Metro","Indiana"
2022-03-25,"Kosciusko County",44.9,40.5,"Non-metro","Indiana"
2022-03-25,"Vanderburgh County",62.7,57.1,"Metro","Indiana"
2022-03-29,"Pike County",63,57.4,"Non-metro","Indiana"
2022-03-31,"Jay County",42.8,38.6,"Non-metro","Indiana"
2022-03-20,"Jasper County",52.6,47,"Metro","Indiana"
2022-03-15,"Madison County",57.2,52,"Metro","Indiana"
2022-03-21,"Jackson County",58.7,52.7,"Non-metro","Indiana"
2022-03-28,"Pike County",63,57.4,"Non-metro","Indiana"
2022-03-21,"Clinton County",53.2,47.9,"Non-metro","Indiana"
2022-03-03,"Rush County",50.5,46.5,"Non-metro","Indiana"
